file_path,label
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_90.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_47.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_6.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_53.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_34.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_20.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_21.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_35.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_77.gif,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_23.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_37.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_36.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_22.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_26.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_32.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_33.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_27.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_31.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_25.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_24.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_30.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_18.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/dog/Image_99.gif,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_15.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_29.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_28.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_14.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_16.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_17.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_13.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_12.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_38.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_10.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_11.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_39.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_76.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_62.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_89.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_54.jpeg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_88.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_63.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_77.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_61.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_75.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_8.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_49.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_48.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_9.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_74.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_60.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_58.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_64.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_70.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_71.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_65.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_59.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_73.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_67.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_98.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_99.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_66.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_72.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_57.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_2.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_43.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_94.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_80.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_81.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_95.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_42.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_56.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_3.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_40.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_1.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_68.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_83.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_97.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_96.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_82.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_69.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_55.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_41.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_100.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_79.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_45.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_51.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_4.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_86.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_92.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_93.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_87.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_50.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_5.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_44.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_78.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_7.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_52.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_46.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_91.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_85.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_84.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_90.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_47.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_6.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_53.png,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_34.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_20.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_21.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_35.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_23.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_37.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_36.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_22.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_26.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_32.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_33.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_27.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_19.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_31.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_25.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_24.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_30.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/cute dog/Image_18.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_15.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_29.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_28.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_14.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_16.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_17.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_13.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_12.JPG,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_38.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_10.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_11.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_39.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_76.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_62.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_89.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_88.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_63.JPG,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_77.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_35.jpeg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_61.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_75.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_8.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_49.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_48.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_9.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_74.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_60.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_70.png,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_58.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_64.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_71.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_65.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_59.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_73.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_67.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_98.JPG,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_99.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_66.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_72.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_57.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_2.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_43.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_94.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_80.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_81.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_95.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_42.JPG,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_56.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_3.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_40.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_1.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_54.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_68.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_83.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_97.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_96.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_82.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_69.JPG,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_55.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_41.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_100.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_79.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_45.jpg,1
/Users/vinnysgarzi/Documents/imageRecognitionTesting/valuationEstimator/images/puppy/Image_51.jpg,1
